time,best_bid,best_offer,bid_quote_size,offer_quote_size,cbrt_price,sqrt_price,weighted_price,square_price,midpoint_price,update_type,order_id,side,update_price,quantity,trader_id
19947946,0,0,0,0,-nan,-nan,-nan,-nan,0,ORDER,6304147982743044356,1,99.72,8041
12743971458,98.96,99.26,171,328,99.1236,99.1342,99.1572,99.1959,99.11,CANCEL,6287771233102976100,0,0,0
12743979199,98.96,99.26,171,328,99.1236,99.1342,99.1572,99.1959,99.11,CANCEL,10914586007867000438,0,0,0
12743986928,98.96,99.26,171,328,99.1236,99.1342,99.1572,99.1959,99.11,CANCEL,17568810127567011069,0,0,0
12744009156,98.96,99.26,171,328,99.1236,99.1342,99.1572,99.1959,99.11,CANCEL,11985093783451815645,0,0,0
12744029254,98.96,99.26,171,328,99.1236,99.1342,99.1572,99.1959,99.11,ORDER,18105593778732729161,1,98.86,3595
12744036422,98.96,99.26,171,328,99.1236,99.1342,99.1572,99.1959,99.11,CANCEL,11890937905169749922,0,0,0
12744043119,98.95,99.26,504,328,99.0931,99.0895,99.0722,99.0422,99.105,CANCEL,12928260460731082338,0,0,0
12744049863,98.95,99.26,504,328,99.0931,99.0895,99.0722,99.0422,99.105,ORDER,11619627168855218335,1,98.87,1920
12744056721,98.95,99.26,504,328,99.0931,99.0895,99.0722,99.0422,99.105,CANCEL,2686284457243363208,0,0,0
12744063128,98.95,99.26,504,328,99.0931,99.0895,99.0722,99.0422,99.105,ORDER,7997767161487548191,0,99.3,197
12744070028,98.95,99.26,504,328,99.0931,99.0895,99.0722,99.0422,99.105,CANCEL,2234111523844676278,0,0,0
12744076313,98.95,99.26,504,328,99.0931,99.0895,99.0722,99.0422,99.105,ORDER,5553857631945225903,0,99.38,6629
12744082965,98.95,99.26,504,328,99.0931,99.0895,99.0722,99.0422,99.105,CANCEL,4428837334102088983,0,0,0
12744089127,98.95,99.27,504,370,99.11,99.0983,99.0855,99.0621,99.11,CANCEL,11337135493933007814,0,0,0
12744095715,98.95,99.27,504,370,99.11,99.0983,99.0855,99.0621,99.11,ORDER,10409858459512921532,1,98.89,612
12744102501,98.95,99.27,504,370,99.11,99.0983,99.0855,99.0621,99.11,CANCEL,8502091207026313009,0,0,0
12744108742,98.95,99.27,504,370,99.11,99.0983,99.0855,99.0621,99.11,ORDER,3349516019537821197,1,98.91,542
12744115663,98.95,99.27,504,370,99.11,99.0983,99.0855,99.0621,99.11,CANCEL,15290091470300968043,0,0,0
12744121910,98.95,99.27,504,370,99.11,99.0983,99.0855,99.0621,99.11,ORDER,10046943814958690979,1,98.9,418
12744128697,98.95,99.27,504,370,99.11,99.0983,99.0855,99.0621,99.11,CANCEL,4804299303248262446,0,0,0
12744135008,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,CANCEL,11212732718869831552,0,0,0
12744141449,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,ORDER,7172000795900487636,1,98.88,1233
12744148251,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,CANCEL,2986703982062242993,0,0,0
12744157167,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,ORDER,14890259217882277714,0,99.31,478
12744164032,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,ORDER,910165759876687993,1,98.81,8454
12744170856,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,ORDER,60824268807430552,1,98.79,8576
12744177661,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,ORDER,2039228267774236114,0,99.41,11546
12744184539,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,ORDER,15931824718830609057,1,98.8,9455
12791939918,98.93,99.27,617,370,99.0887,99.0802,99.0575,99.0199,99.1,TRADE,1747034717389324171,0,98.93,175
12791961844,98.93,99.27,442,370,99.1,99.0915,99.0849,99.0701,99.1,TRADE,898859535815984852,0,98.93,216
12837232564,98.93,99.27,226,370,99.1131,99.12,99.1411,99.1776,99.1,TRADE,1912299757935876348,0,98.93,216
12837265852,98.93,99.27,10,370,99.1944,99.2236,99.2611,99.2698,99.1,ORDER,17660337183979043701,0,99.27,206
12837290238,98.93,99.27,10,576,99.202,99.2322,99.2642,99.2699,99.1,ORDER,11064518135912679071,1,98.93,303
12837307602,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,4088054406308168063,1,98.88,1497
12837319477,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,CANCEL,2039228267774236114,0,0,0
12837327480,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,7337814640879969173,0,99.31,872
12837347443,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,14757734839732570779,1,98.89,749
12837355300,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,18248211800594306359,1,98.87,1280
12837363348,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,CANCEL,60824268807430552,0,0,0
12837370945,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,10526269713869235966,0,99.35,2875
12837378944,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,CANCEL,7313106064661312244,0,0,0
12837386225,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,CANCEL,13411513913998309824,0,0,0
12837393682,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,3209398715558649735,0,99.37,5424
12837401371,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,CANCEL,17680962102314061605,0,0,0
12837408571,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,10403064369699318750,0,99.39,6732
12837416130,98.93,99.27,313,576,99.1243,99.129,99.1503,99.1925,99.1,ORDER,10940459232384814194,0,99.26,418
12837423735,98.93,99.26,313,418,99.1077,99.1084,99.1187,99.1414,99.095,ORDER,7786326565897565660,1,98.94,358
12863936516,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,CANCEL,910165759876687993,0,0,0
12863952291,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,303554063409929887,1,98.92,1123
12863960636,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,13625311548311893820,0,99.28,831
12863968242,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,11927304454523031369,0,99.32,4544
12863975849,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,4216423851163683993,1,98.83,5571
12863983584,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,CANCEL,15225956176777155578,0,0,0
12863990820,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,7756192974433409907,0,99.34,4515
12863998264,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,12297810150776674506,1,98.89,3590
12864005808,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,15636570756460432607,0,99.33,4484
12864013238,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,CANCEL,12598487511486951784,0,0,0
12864020275,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,16007596400689715173,1,98.91,1192
12864027724,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,1165329145388641024,1,98.9,2658
12864035159,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,10122967964061644357,0,99.29,1973
12864042527,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,12624475490402938426,1,98.84,2825
12864050115,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,13784029363203710007,1,98.93,235
12864057646,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,6735717622291981258,0,99.37,5882
12864065337,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,CANCEL,10403064369699318750,0,0,0
12864072316,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,CANCEL,15931824718830609057,0,0,0
12864079204,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,14463153446005228841,0,99.36,4070
12864086596,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,8822732576229974949,0,99.31,3591
12864093951,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,16759583222843034284,1,98.88,2139
12864101421,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,CANCEL,5553857631945225903,0,0,0
12864108379,98.94,99.26,358,418,99.1,99.1084,99.1124,99.1246,99.1,ORDER,356660805825175460,1,98.94,288
12864115941,98.94,99.26,646,418,99.0893,99.0822,99.0657,99.0344,99.1,ORDER,6489302609168728859,0,99.3,2372
12864123678,98.94,99.26,646,418,99.0893,99.0822,99.0657,99.0344,99.1,ORDER,8040573056974584493,1,98.87,1768
12864135081,98.94,99.26,646,418,99.0893,99.0822,99.0657,99.0344,99.1,ORDER,12171632886483583505,1,98.86,4266
12864142935,98.94,99.26,646,418,99.0893,99.0822,99.0657,99.0344,99.1,ORDER,11739816346665306499,1,98.95,468
12864150585,98.95,99.26,468,418,99.105,99.1012,99.0963,99.0876,99.105,ORDER,7529063845246707877,1,98.96,419
12864158078,98.96,99.26,419,418,99.11,99.11,99.1098,99.1096,99.11,ORDER,8415719766564250499,0,99.23,432
12864165582,98.96,99.23,419,432,99.095,99.095,99.0971,99.0991,99.095,ORDER,12535203897069385886,0,99.25,664
12864173507,98.96,99.23,419,432,99.095,99.095,99.0971,99.0991,99.095,ORDER,9429749664753403429,0,99.24,374
12864181160,98.96,99.23,419,432,99.095,99.095,99.0971,99.0991,99.095,ORDER,1579287943804426109,1,98.97,629
12895936623,98.97,99.23,629,432,99.0913,99.0856,99.0759,99.0533,99.1,TRADE,2924834769753531311,0,98.97,207
12929721647,98.97,99.23,422,432,99.1,99.1,99.1015,99.103,99.1,CANCEL,7529063845246707877,0,0,0
12939939408,98.97,99.23,422,432,99.1,99.1,99.1015,99.103,99.1,CANCEL,303554063409929887,0,0,0
12939954950,98.97,99.23,422,432,99.1,99.1,99.1015,99.103,99.1,CANCEL,11646953926819011063,0,0,0
12939962346,98.97,99.23,422,432,99.1,99.1,99.1015,99.103,99.1,ORDER,16816986020202785866,1,98.92,441
12939970315,98.97,99.23,422,432,99.1,99.1,99.1015,99.103,99.1,CANCEL,1579287943804426109,0,0,0
12939977211,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,16759583222843034284,0,0,0
12939984816,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,7172000795900487636,0,0,0
12940004415,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,4088054406308168063,0,0,0
12940010977,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,9083591875486695086,1,98.88,2875
12940017789,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,356660805825175460,0,0,0
12940024056,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,7786326565897565660,0,0,0
12940030434,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,6161698084385518931,1,98.94,386
12940037187,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,12624475490402938426,0,0,0
12940043378,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,11966115196075735359,0,0,0
12940049793,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,1610578664946581007,1,98.84,4710
12940056374,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,14757734839732570779,0,0,0
12940062446,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,10409858459512921532,0,0,0
12940068554,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,12297810150776674506,0,0,0
12940074796,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,14630128649461583405,1,98.89,2738
12940081409,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,7756192974433409907,0,0,0
12940087418,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,5008739647158501669,0,0,0
12940093684,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,10863826221559830612,0,99.34,5625
12940100404,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,1165329145388641024,0,0,0
12940106405,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,10046943814958690979,0,0,0
12940112488,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,1969111867425961506,1,98.9,1219
12940118951,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,16007596400689715173,0,0,0
12940124991,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,3349516019537821197,0,0,0
12940131104,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,1545957362408667996,1,98.91,421
12940137684,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,4216423851163683993,0,0,0
12940143781,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,CANCEL,6418333016832925688,0,0,0
12940149893,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,11595738889292570571,1,98.83,8788
12940156481,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,17869324966114365174,1,98.81,13209
12940168738,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,ORDER,4038652416298552961,1,98.82,13523
12940175746,98.95,99.23,468,432,99.09,99.0866,99.0844,99.0788,99.09,TRADE,3403079374408387397,1,99.23,197
12967215142,98.95,99.23,468,235,99.0792,99.0667,99.0436,99.0064,99.09,TRADE,473506368882010019,1,99.23,235
12967235229,98.95,99.24,468,374,99.095,99.0877,99.0788,99.063,99.095,TRADE,473506368882010019,1,99.24,16
13019101749,98.95,99.24,468,358,99.095,99.0838,99.0757,99.0571,99.095,CANCEL,11927304454523031369,0,0,0
13019121575,98.95,99.24,468,358,99.095,99.0838,99.0757,99.0571,99.095,CANCEL,3953275672405452579,0,0,0
13019129280,98.95,99.24,468,358,99.095,99.0838,99.0757,99.0571,99.095,ORDER,7878072553862482521,0,99.32,3415
13019137149,98.95,99.24,468,358,99.095,99.0838,99.0757,99.0571,99.095,CANCEL,9429749664753403429,0,0,0
13019143994,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,13625311548311893820,0,0,0
13019151159,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,18020673072897010578,0,0,0
13019158191,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,17654091331088333588,0,99.28,612
13019165169,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,15636570756460432607,0,0,0
13019171516,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,11229413639808567116,0,0,0
13019177859,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,4386610448503817865,0,99.33,4516
13019184559,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,4038652416298552961,0,0,0
13019190819,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,8085865594312843229,1,98.82,5250
13019198045,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,10122967964061644357,0,0,0
13019204659,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,11656309413887379019,0,0,0
13019210877,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,976963301355979667,0,99.29,466
13019217497,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,8822732576229974949,0,0,0
13019235530,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,14890259217882277714,0,0,0
13019242163,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,7337814640879969173,0,0,0
13019248806,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,11770358717347803978,0,99.31,2678
13019256091,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,14463153446005228841,0,0,0
13019262633,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,13927229296067238560,0,0,0
13019269224,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,11957367952697514104,0,99.36,6571
13019276401,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,6489302609168728859,0,0,0
13019283091,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,7997767161487548191,0,0,0
13019289790,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,12828672191907003504,0,0,0
13019309122,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,5187898678881514930,0,99.3,1764
13019316617,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,6496907789851568299,0,99.38,8495
13019324024,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,7896126864181010874,0,99.39,11157
13047207086,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,17660337183979043701,0,0,0
13047224754,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,12762049826455817967,0,0,0
13047232279,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,4169607205195146012,0,99.27,377
13047240121,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,9038283343289390257,0,99.28,434
13047247379,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,3888736691958348972,1,98.89,1558
13047254669,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,3898293197418667608,1,98.9,1698
13047261841,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,5772487152972950275,1,98.91,985
13047269644,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,14091990483540313959,1,98.82,8685
13047285212,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,CANCEL,17869324966114365174,0,0,0
13047292312,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,7024708337035768948,1,98.88,2149
13047299709,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,15835814072428243967,0,99.38,11048
13047307071,98.95,99.25,468,664,99.11,99.113,99.126,99.1504,99.1,ORDER,13426481787054466946,1,98.96,548
13064077928,98.96,99.25,548,664,99.105,99.111,99.1189,99.1325,99.105,TRADE,14259448838105502208,1,99.25,186
13111935635,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,CANCEL,7896126864181010874,0,0,0
13111954451,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,10851640197772352270,1,98.84,5613
13111962884,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,16518107476255579553,0,99.29,1293
13111970327,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,2121931402188721292,1,98.92,730
13111977191,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,13500665901570295365,0,99.32,1823
13111984234,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,1299555780808898001,0,99.34,3717
13111991038,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,CANCEL,15835814072428243967,0,0,0
13111997660,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,CANCEL,6496907789851568299,0,0,0
13112004017,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,5860663023316017831,0,99.3,2106
13112010722,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,1077620859321331370,0,99.31,1843
13112017458,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,CANCEL,14091990483540313959,0,0,0
13112023794,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,CANCEL,8085865594312843229,0,0,0
13112030129,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,4586491142899848867,1,98.91,1226
13112036869,98.96,99.25,548,478,99.0953,99.0984,99.0951,99.0853,99.105,ORDER,13350018735758833067,0,99.23,617
13112043460,98.96,99.23,548,617,99.095,99.0979,99.103,99.1109,99.095,ORDER,13663432137207644307,0,99.24,512
13112050583,98.96,99.23,548,617,99.095,99.0979,99.103,99.1109,99.095,ORDER,10196195080568749529,1,98.97,503
13130475860,98.97,99.23,503,617,99.1087,99.1057,99.1132,99.1262,99.1,TRADE,5549598409176322629,1,99.23,203
13167946520,98.97,99.23,503,414,99.1,99.0938,99.0874,99.075,99.1,TRADE,13415782737953190308,0,98.97,180
13167964834,98.97,99.23,323,414,99.11,99.1105,99.1161,99.1316,99.1,ORDER,6902262216479008017,0,99.28,719
13167973215,98.97,99.23,323,414,99.11,99.1105,99.1161,99.1316,99.1,ORDER,18327572629243475186,0,99.33,3043
13259939818,98.97,99.23,323,414,99.11,99.1105,99.1161,99.1316,99.1,TRADE,13254985774118719272,1,99.23,244
13287050089,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,18105593778732729161,0,0,0
13287066963,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,12171632886483583505,0,0,0
13287074953,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,ORDER,8554419079484723634,1,98.86,3892
13287082914,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,10526269713869235966,0,0,0
13287089996,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,15104095381779622683,0,0,0
13287096658,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,ORDER,16070886418211183919,0,99.35,4735
13287103794,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,12535203897069385886,0,0,0
13287122900,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,6735717622291981258,0,0,0
13287129981,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,3209398715558649735,0,0,0
13287136840,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,ORDER,1098927603198325833,0,99.37,6580
13287144142,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,7024708337035768948,0,0,0
13287150994,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,9083591875486695086,0,0,0
13287169883,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,ORDER,9391148105679284484,1,98.88,3055
13287177897,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,11739816346665306499,0,0,0
13287184806,98.97,99.23,323,170,99.0882,99.0827,99.0597,99.0264,99.1,CANCEL,13350018735758833067,0,0,0
13287191633,98.97,99.24,323,512,99.1243,99.1223,99.1356,99.1631,99.105,CANCEL,13663432137207644307,0,0,0
13287198884,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,6902262216479008017,0,0,0
13287205857,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,9038283343289390257,0,0,0
13287212641,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,17654091331088333588,0,0,0
13287219366,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,ORDER,7371059522164371518,0,99.28,564
13287226564,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,976963301355979667,0,0,0
13287233245,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,16518107476255579553,0,0,0
13287240025,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,ORDER,3790606227241971543,0,99.29,393
13287247082,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,5860663023316017831,0,0,0
13287253860,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,5187898678881514930,0,0,0
13287260655,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,ORDER,18423340092690557692,0,99.3,513
13287267882,98.97,99.26,323,418,99.1262,99.1268,99.1336,99.1516,99.115,CANCEL,10196195080568749529,0,0,0
13287274554,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,13500665901570295365,0,0,0
13287293664,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,7878072553862482521,0,0,0
13287300636,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,ORDER,8331488888697369800,0,99.32,2466
13287308078,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,10863826221559830612,0,0,0
13287315081,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,1299555780808898001,0,0,0
13287322136,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,ORDER,5343680474790975407,0,99.34,3031
13287329521,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,3888736691958348972,0,0,0
13287336409,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,14630128649461583405,0,0,0
13287343371,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,ORDER,12264892968872010225,1,98.89,1599
13287350876,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,2121931402188721292,0,0,0
13287357993,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,16816986020202785866,0,0,0
13287365018,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,ORDER,12508898602215052076,1,98.92,517
13287372520,98.96,99.26,548,418,99.1,99.0995,99.0898,99.0703,99.11,CANCEL,13426481787054466946,0,0,0
13287379447,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,CANCEL,4586491142899848867,0,0,0
13287386501,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,CANCEL,5772487152972950275,0,0,0
13287393339,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,CANCEL,1545957362408667996,0,0,0
13287400116,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,ORDER,9692104850687712378,1,98.91,645
13287407511,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,CANCEL,3898293197418667608,0,0,0
13287414290,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,CANCEL,1969111867425961506,0,0,0
13287421028,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,ORDER,7081695813283756061,1,98.9,520
13287428252,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,CANCEL,18327572629243475186,0,0,0
13287435028,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,CANCEL,4386610448503817865,0,0,0
13287441974,98.94,99.26,386,418,99.1,99.1041,99.1064,99.1127,99.1,ORDER,2538039718245075461,0,99.33,4028
